id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
4498,LSMP,medium_airport,"Payerne Air Base",46.8432,6.91506,1465,EU,Switzerland,CH,Fribourg,CH-FR,FR,,0,LSMP,VIP,,,https://en.wikipedia.org/wiki/Payerne_Airport,,250,2024-04-06T18:56:31+00:00
4501,LSTS,small_airport,"Flugplatz St Stephan",46.497398,7.41257,3304,EU,Switzerland,CH,Bern,CH-BE,BE,,0,LSTS,,,,https://de.wikipedia.org/wiki/Flugplatz_St._Stephan,,50,2024-05-15T21:23:57+00:00
30588,LSTZ,small_airport,"Flugplatz Zweisimmen",46.552502,7.38056,3068,EU,Switzerland,CH,Bern,CH-BE,BE,,0,LSTZ,,,http://www.zweisimmen.aero,https://de.wikipedia.org/wiki/Flugplatz_Zweisimmen,,50,2024-05-15T21:24:42+00:00
29515,LSTO,small_airport,"Aérodrome de Môtiers",46.916698,6.615,2402,EU,Switzerland,CH,Neuchâtel,CH-NE,NE,,0,LSTO,,,,https://de.wikipedia.org/wiki/Flugplatz_M%C3%B4tiers,,50,2024-05-15T21:22:00+00:00
29511,LSPN,small_airport,"Triengen Airfield",47.2267,8.07806,1594,EU,Switzerland,CH,Lucerne,CH-LU,LU,Triengen,0,LSPN,,,http://www.flyingranch.ch,http://de.wikipedia.org/wiki/Triengen,"Lucerne, Trisa",50,2024-01-16T08:27:40+00:00
30169,LSPU,small_airport,"Muenster Aero Airfield",46.480301,8.26333,4380,EU,Switzerland,CH,Valais,CH-VS,VS,,0,LSPU,,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_M%C3%BCnster,,50,2024-05-15T21:18:01+00:00
300136,LSZQ,small_airport,"Bressaucourt Airfield",47.392677,7.028648,1866,EU,Switzerland,CH,Jura,CH-JU,JU,Bressaucourt,0,LSZQ,,,http://www.aerojura.ch/default.asp,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Bressaucourt,,50,2024-05-15T21:32:17+00:00
29503,LSML,small_airport,"Lodrino Air Base",46.295898,8.99213,850,EU,Switzerland,CH,Ticino,CH-TI,TI,Lodrino,0,LSPR,,,,https://en.wikipedia.org/wiki/Lodrino_Air_Base,LSML,50,2024-04-22T12:49:07+00:00
4497,LSMM,small_airport,"Meiringen Air Base",46.742324,8.108919,1895,EU,Switzerland,CH,Bern,CH-BE,BE,Meiringen,0,LSMM,,,,https://en.wikipedia.org/wiki/Meiringen_Air_Base,"Militärflugplatz Meiringen",50,2023-11-06T12:23:07+00:00
29525,LSZO,small_airport,"Luzern-Beromünster Airfield",47.188993,8.204556,2146,EU,Switzerland,CH,Lucerne,CH-LU,LU,Neudorf,0,LSZO,,,https://www.flubag.ch,https://de.wikipedia.org/wiki/Flugplatz_Luzern-Berom%C3%BCnster,,50,2024-01-08T06:15:43+00:00
29520,LSZI,small_airport,"Fricktal-Schupfart Airfield",47.5089,7.95,1788,EU,Switzerland,CH,Aargau,CH-AG,AG,Schupfart,0,LSZI,,,,https://de.wikipedia.org/wiki/Flugplatz_Fricktal-Schupfart,,50,2024-05-15T21:28:42+00:00
4496,LSZM,small_airport,"Mollis Airfield",47.078353,9.064662,1485,EU,Switzerland,CH,Glarus,CH-GL,GL,Mollis,0,LSZM,,,http://www.flugplatz-mollis.ch/,http://de.wikipedia.org/wiki/Mollis#Milit.C3.A4rflugplatz,"LSMF, Flugplatz Mollis, Militärflugplatz Mollis, Mollis Air Base",150,2024-01-08T06:10:34+00:00
316432,CH-0002,small_airport,"Altiport de Croix de Coeur",46.12338,7.23425,,EU,Switzerland,CH,Valais,CH-VS,VS,,0,,,,,,,50,2015-11-28T06:13:28+00:00
30614,LSZD,closed,"Ascona Airport",46.157799,8.78194,655,EU,Switzerland,CH,Ticino,CH-TI,TI,Ascona,0,,,,,,"ACO, LSZD",50,2021-10-06T18:09:00+00:00
29521,LSZJ,small_airport,"Courtelary Airfield",47.183601,7.09083,2247,EU,Switzerland,CH,Bern,CH-BE,BE,Courtelary,0,LSZJ,,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Courtelary,,50,2024-05-15T21:29:18+00:00
29501,LSMI,closed,"Interlaken Air Base",46.676601,7.87908,,EU,Switzerland,CH,Bern,CH-BE,BE,Interlaken,0,,,,,,"LSMI, ZIN",50,2023-11-06T12:16:41+00:00
29527,LSZT,small_airport,"Lommis Airfield",47.524399,9.00306,1539,EU,Switzerland,CH,Thurgau,CH-TG,TG,Lommis,0,LSZT,,,https://www.mfgt.ch/flugplatz/,https://de.wikipedia.org/wiki/Flugplatz_Lommis,"Flugplatz Lommis",50,2024-05-15T21:32:59+00:00
